Fund Name,Date,Name of Stock,Type,CUSIP,Value,Shares
ADVANCE_CAPITAL_I_INC,2012-05-15,ORACLE,COMMON STOCK,68389X105,1004,34441
ADVANCE_CAPITAL_I_INC,2012-05-15,OLD REPUBLIC INTL,COMMON STOCK,680223104,315,29900
ADVANCE_CAPITAL_I_INC,2012-05-15,OCCIDENTAL PETROLEUM,COMMON STOCK,674599105,248,2601
ADVANCE_CAPITAL_I_INC,2012-05-15,VERIFONE SYSTEMS INC,COMMON STOCK,92342Y109,1312,25300
ADVANCE_CAPITAL_I_INC,2012-05-15,"PEPSICO, INC.",COMMON STOCK,713448108,3590,54100
ADVANCE_CAPITAL_I_INC,2012-05-15,PETSMART INC.,COMMON STOCK,716768106,721,12600
ADVANCE_CAPITAL_I_INC,2012-05-15,PFIZER INC.,COMMON STOCK,717081103,1152,50885
ADVANCE_CAPITAL_I_INC,2012-05-15,PRINCIPAL FINANCIALGROUP,COMMON STOCK,74251V102,363,12300
ADVANCE_CAPITAL_I_INC,2012-05-15,PROCTOR & GAMBLE,COMMON STOCK,742718109,3683,54800
ADVANCE_CAPITAL_I_INC,2012-05-15,POLARIS INDUSTRIES,COMMON STOCK,731068102,685,9500
ADVANCE_CAPITAL_I_INC,2012-05-15,PACKAGING CORP OF AM,COMMON STOCK,695156109,314,10600
ADVANCE_CAPITAL_I_INC,2012-05-15,POLYCOM,COMMON STOCK,73172K104,492,25800
ADVANCE_CAPITAL_I_INC,2012-05-15,PLANTRONICS INC,COMMON STOCK,727493108,201,5000
ADVANCE_CAPITAL_I_INC,2012-05-15,PNC BANK CORPORATION,COMMON STOCK,693475105,613,9500
ADVANCE_CAPITAL_I_INC,2012-05-15,PANERA BREAD CO,COMMON STOCK,69840W108,531,3300
ADVANCE_CAPITAL_I_INC,2012-05-15,PPG INDS INC.,COMMON STOCK,693506107,719,7500
ADVANCE_CAPITAL_I_INC,2012-05-15,PPL CORPORATION,COMMON STOCK,69351T106,608,21500
ADVANCE_CAPITAL_I_INC,2012-05-15,PERRIGO COMPANY,COMMON STOCK,714290103,816,7900
ADVANCE_CAPITAL_I_INC,2012-05-15,PATTERSON-UTI ENERGY,COMMON STOCK,703481101,405,23400
ADVANCE_CAPITAL_I_INC,2012-05-15,PVH CORP,COMMON STOCK,693656100,670,7500
ADVANCE_CAPITAL_I_INC,2012-05-15,PLAINS EXPLORATION,COMMON STOCK,726505100,597,14000
ADVANCE_CAPITAL_I_INC,2012-05-15,QUALCOMM INC,COMMON STOCK,747525103,858,12600
ADVANCE_CAPITAL_I_INC,2012-05-15,RALCORP HOLDINGS COR,COMMON STOCK,751028101,259,3500
ADVANCE_CAPITAL_I_INC,2012-05-15,REYNOLDS AMERICAN,COMMON STOCK,761713106,510,12300
ADVANCE_CAPITAL_I_INC,2012-05-15,RACKSPACE HOSTING,COMMON STOCK,750086100,659,11400
ADVANCE_CAPITAL_I_INC,2012-05-15,REGAL BELOIT CORP,COMMON STOCK,758750103,315,4800
ADVANCE_CAPITAL_I_INC,2012-05-15,EVEREST REINSURANCE,COMMON STOCK,G3223R108,546,5900
ADVANCE_CAPITAL_I_INC,2012-05-15,REGENERON PHARMACEUT,COMMON STOCK,75886F107,980,8400
ADVANCE_CAPITAL_I_INC,2012-05-15,REINSURANCE GROUPAMER INC,COMMON STOCK,759351604,678,11400
ADVANCE_CAPITAL_I_INC,2012-05-15,"RAYMOND JAMES FINANCIAL, INC.",COMMON STOCK,754730109,438,12000
ADVANCE_CAPITAL_I_INC,2012-05-15,ROCK-TENN CO,COMMON STOCK,772739207,527,7800
ADVANCE_CAPITAL_I_INC,2012-05-15,RESMED INC.,COMMON STOCK,761152107,513,16600
ADVANCE_CAPITAL_I_INC,2012-05-15,ROVI CORP,COMMON STOCK,779376102,518,15900
ADVANCE_CAPITAL_I_INC,2012-05-15,RPM INTERNATIONALINC,COMMON STOCK,749685103,401,15300
ADVANCE_CAPITAL_I_INC,2012-05-15,RELIANCE STEEL & ALU,COMMON STOCK,759509102,469,8300
ADVANCE_CAPITAL_I_INC,2012-05-15,RAYTHEON CO,COMMON STOCK,755111507,707,13400
ADVANCE_CAPITAL_I_INC,2012-05-15,RIVERBED TECHNOLOGY,COMMON STOCK,768573107,340,12100
ADVANCE_CAPITAL_I_INC,2012-05-15,RAYONIER INC,REIT,754907103,591,13400
ADVANCE_CAPITAL_I_INC,2012-05-15,SERVICE CORP INTL,COMMON STOCK,817565104,274,24300
ADVANCE_CAPITAL_I_INC,2012-05-15,SEI CORPORATION,COMMON STOCK,784117103,472,22800
ADVANCE_CAPITAL_I_INC,2012-05-15,SMITHFIELD FOODS INC,COMMON STOCK,832248108,390,17700
ADVANCE_CAPITAL_I_INC,2012-05-15,JM SMUCKER CO,COMMON STOCK,832696405,342,4200
ADVANCE_CAPITAL_I_INC,2012-05-15,SL GREEN REALTY CORP,REIT,78440X101,744,9600
ADVANCE_CAPITAL_I_INC,2012-05-15,SILGAN HOLDINGS INC,COMMON STOCK,827048109,248,5600
ADVANCE_CAPITAL_I_INC,2012-05-15,SOLERA HOLDINGS INC,COMMON STOCK,83421A104,920,20050
ADVANCE_CAPITAL_I_INC,2012-05-15,SM ENERGY CO,COMMON STOCK,78454L100,495,7000
ADVANCE_CAPITAL_I_INC,2012-05-15,SCOTTS MIRACLE-GRO C,COMMON STOCK,810186106,282,5200
ADVANCE_CAPITAL_I_INC,2012-05-15,SENIOR HOUSING PROP,REIT,81721M109,395,17900
ADVANCE_CAPITAL_I_INC,2012-05-15,"SYNOPSYS, INC.*",COMMON STOCK,871607107,515,16800
ADVANCE_CAPITAL_I_INC,2012-05-15,"STAPLES, INC.",COMMON STOCK,855030102,361,22300
ADVANCE_CAPITAL_I_INC,2012-05-15,SUPERIOR ENERGY SERV,COMMON STOCK,868157108,451,17100
ADVANCE_CAPITAL_I_INC,2012-05-15,SPX CORPCOM,COMMON STOCK,784635104,457,5900
ADVANCE_CAPITAL_I_INC,2012-05-15,STEEL DYNAMICS,COMMON STOCK,858119100,372,25600
ADVANCE_CAPITAL_I_INC,2012-05-15,QUESTAR CORP,COMMON STOCK,748356102,401,20800
ADVANCE_CAPITAL_I_INC,2012-05-15,SKYWORKS SOLUTIONS I,COMMON STOCK,83088M102,603,21800
ADVANCE_CAPITAL_I_INC,2012-05-15,STRYKER CORPORATION,COMMON STOCK,863667101,538,9700
ADVANCE_CAPITAL_I_INC,2012-05-15,SYMANTEC CORPORATION,COMMON STOCK,871503108,354,18925
ADVANCE_CAPITAL_I_INC,2012-05-15,AT&T,COMMON STOCK,00206R102,4368,139870
ADVANCE_CAPITAL_I_INC,2012-05-15,TAUBMAN CENTERS INC,REIT,876664103,467,6400
ADVANCE_CAPITAL_I_INC,2012-05-15,TORONTO DOMINION,COMMON STOCK,891160509,697,8200
ADVANCE_CAPITAL_I_INC,2012-05-15,TERADATA CORPORATION,COMMON STOCK,88076W103,1009,14800
ADVANCE_CAPITAL_I_INC,2012-05-15,TECH DATA CORPCOM,COMMON STOCK,878237106,244,4500
ADVANCE_CAPITAL_I_INC,2012-05-15,TECHNE CORP.,COMMON STOCK,878377100,301,4300
ADVANCE_CAPITAL_I_INC,2012-05-15,TEVA PHARMACEUTICAL,COMMON STOCK,881624209,333,7400
ADVANCE_CAPITAL_I_INC,2012-05-15,TRIUMPH GROUP INCCOM,COMMON STOCK,896818101,301,4800
ADVANCE_CAPITAL_I_INC,2012-05-15,TARGET CORP.,COMMON STOCK,87612E106,1261,21645
ADVANCE_CAPITAL_I_INC,2012-05-15,TIBCO SOFTWARE INC,COMMON STOCK,88632Q103,543,17800
ADVANCE_CAPITAL_I_INC,2012-05-15,"TJX COMPANIES, INC.",COMMON STOCK,872540109,596,15000
ADVANCE_CAPITAL_I_INC,2012-05-15,TIMKEN CO,COMMON STOCK,887389104,786,15500
ADVANCE_CAPITAL_I_INC,2012-05-15,THOMAS & BETTS,COMMON STOCK,884315102,417,5800
ADVANCE_CAPITAL_I_INC,2012-05-15,TRIMBLE NAVIGATION,COMMON STOCK,896239100,740,13600
ADVANCE_CAPITAL_I_INC,2012-05-15,TRINITY INDS INC,COMMON STOCK,896522109,297,9000
ADVANCE_CAPITAL_I_INC,2012-05-15,ST PAUL TRAVELERS CO,COMMON STOCK,89417E109,616,10400
ADVANCE_CAPITAL_I_INC,2012-05-15,TRW AUTOMOTIVE HOLDINGS CO,COMMON STOCK,87264S106,1045,22500
ADVANCE_CAPITAL_I_INC,2012-05-15,TRACTOR SUPPLY CO,COMMON STOCK,892356106,1268,14000
ADVANCE_CAPITAL_I_INC,2012-05-15,TUPPERWARE BRANDS,COMMON STOCK,899896104,1089,17150
ADVANCE_CAPITAL_I_INC,2012-05-15,TOWERS WATSON & CO,COMMON STOCK,891894107,377,5700
ADVANCE_CAPITAL_I_INC,2012-05-15,TW TELECOM INC,COMMON STOCK,87311L104,390,17600
ADVANCE_CAPITAL_I_INC,2012-05-15,TIME WARNER INC,COMMON STOCK,887317303,770,20400
ADVANCE_CAPITAL_I_INC,2012-05-15,TEXAS INSTRUMENTS,COMMON STOCK,882508104,541,16100
ADVANCE_CAPITAL_I_INC,2012-05-15,UNDER ARMOUR INC,COMMON STOCK,904311107,404,4300
ADVANCE_CAPITAL_I_INC,2012-05-15,UDR INCCOM,REIT,902653104,646,24200
ADVANCE_CAPITAL_I_INC,2012-05-15,UGI HOLDING CORPCOM,COMMON STOCK,902681105,471,17300
ADVANCE_CAPITAL_I_INC,2012-05-15,UNIVERSAL HEALTH SVS,COMMON STOCK,913903100,633,15100
ADVANCE_CAPITAL_I_INC,2012-05-15,UNITEDHEALTH GROUP I,COMMON STOCK,91324P102,978,16600
ADVANCE_CAPITAL_I_INC,2012-05-15,UNUM PROVIDENT CORP,COMMON STOCK,91529Y106,536,21900
ADVANCE_CAPITAL_I_INC,2012-05-15,UNIT CORP,COMMON STOCK,909218109,252,5900
ADVANCE_CAPITAL_I_INC,2012-05-15,UPS,COMMON STOCK,911312106,428,5300
ADVANCE_CAPITAL_I_INC,2012-05-15,UNITED RENTALS INC.,COMMON STOCK,911363109,429,10000
ADVANCE_CAPITAL_I_INC,2012-05-15,U.S. BANCORP,COMMON STOCK,902973304,358,11300
ADVANCE_CAPITAL_I_INC,2012-05-15,UNITED THERAPEUTICS,COMMON STOCK,91307C102,386,8200
ADVANCE_CAPITAL_I_INC,2012-05-15,UTI WORLDWIDE INC.,COMMON STOCK,G87210103,207,12000
ADVANCE_CAPITAL_I_INC,2012-05-15,UNITED TECHNOLOGIESCORPORATION,COMMON STOCK,913017109,705,8500
ADVANCE_CAPITAL_I_INC,2012-05-15,VISA INC,COMMON STOCK,92826C839,696,5900
ADVANCE_CAPITAL_I_INC,2012-05-15,VALSPAR CORPORATION,COMMON STOCK,920355104,526,10900
ADVANCE_CAPITAL_I_INC,2012-05-15,VISTEON CORP,COMMON STOCK,92839U206,229,4328
ADVANCE_CAPITAL_I_INC,2012-05-15,VALERO ENERGY CORP,COMMON STOCK,91913Y100,222,8600
ADVANCE_CAPITAL_I_INC,2012-05-15,VALMONT INDUSTRIES,COMMON STOCK,920253101,305,2600
ADVANCE_CAPITAL_I_INC,2012-05-15,VODAFONE GROUP PLC,COMMON STOCK,92857W209,243,8775
ADVANCE_CAPITAL_I_INC,2012-05-15,VERTEX PHARMA.,COMMON STOCK,92532F100,943,23000
ADVANCE_CAPITAL_I_INC,2012-05-15,VERIZON COMM,COMMON STOCK,92343V104,853,22300
ADVANCE_CAPITAL_I_INC,2012-05-15,WABTEC,COMMON STOCK,929740108,392,5200
ADVANCE_CAPITAL_I_INC,2012-05-15,WALGREEN CO,COMMON STOCK,931422109,466,13900
ADVANCE_CAPITAL_I_INC,2012-05-15,WASTE CONNECTIONS,COMMON STOCK,941053100,1100,33800
ADVANCE_CAPITAL_I_INC,2012-05-15,WADDEL & REED FINANCIAL CLASS A,COMMON STOCK,930059100,311,9600
ADVANCE_CAPITAL_I_INC,2012-05-15,WELLS FARGO,COMMON STOCK,949746101,1798,52664
ADVANCE_CAPITAL_I_INC,2012-05-15,WAL-MART,COMMON STOCK,931142103,1026,16769
ADVANCE_CAPITAL_I_INC,2012-05-15,WESTAR ENERGY INC,COMMON STOCK,95709T100,377,13500
ADVANCE_CAPITAL_I_INC,2012-05-15,WR BERKLEY CORP,COMMON STOCK,084423102,444,12300
ADVANCE_CAPITAL_I_INC,2012-05-15,WARNACO GROUP INC,COMMON STOCK,934390402,257,4400
ADVANCE_CAPITAL_I_INC,2012-05-15,"WILLIAMS-SONOMA, INC..*",COMMON STOCK,969904101,420,11200
ADVANCE_CAPITAL_I_INC,2012-05-15,AQUA AMERICA INC.,COMMON STOCK,03836W103,466,20900
ADVANCE_CAPITAL_I_INC,2012-05-15,WESTERN UNION,COMMON STOCK,959802109,635,36100
ADVANCE_CAPITAL_I_INC,2012-05-15,WOODWARD INC.,COMMON STOCK,980745103,287,6700
ADVANCE_CAPITAL_I_INC,2012-05-15,WRIGHT EXPRESS CORP,COMMON STOCK,98233Q105,647,10000
ADVANCE_CAPITAL_I_INC,2012-05-15,CIMAREX ENERGY CO,COMMON STOCK,171798101,717,9500
ADVANCE_CAPITAL_I_INC,2012-05-15,EXXON MOBIL CORP.,COMMON STOCK,30231G102,4432,51103
ADVANCE_CAPITAL_I_INC,2012-05-15,XEROX CORP,COMMON STOCK,984121103,532,65900
ADVANCE_CAPITAL_I_INC,2012-05-15,ZEBRA TECHNOLOGIES,COMMON STOCK,989207105,309,7500
ADVANCE_CAPITAL_I_INC,2012-02-02,ISHARES MORNINGSTAR MID GROWTH,ETP,464288307,3892,41700
ADVANCE_CAPITAL_I_INC,2012-02-02,ISHARES S&P MIDCAP 400 GROWTH,ETP,464287606,4700,47600
ADVANCE_CAPITAL_I_INC,2012-02-02,BED BATH & BEYOND,COMMON STOCK,075896100,870,15000
ADVANCE_CAPITAL_I_INC,2012-02-02,CARBO CERAMICS INC,COMMON STOCK,140781105,950,7700
ADVANCE_CAPITAL_I_INC,2012-02-02,CATALYST HEALTH SOLUTIONS IN,COMMON STOCK,14888B103,1313,25250
ADVANCE_CAPITAL_I_INC,2012-02-02,CERNER CORP,COMMON STOCK,156782104,484,7900
ADVANCE_CAPITAL_I_INC,2012-02-02,CHIPOTLE MEXICAN GRILL INC,COMMON STOCK,169656105,355,1050
ADVANCE_CAPITAL_I_INC,2012-02-02,CHURCH & DWIGHT CO.,COMMON STOCK,171340102,1217,26600
ADVANCE_CAPITAL_I_INC,2012-02-02,CLIFFS NATURAL,COMMON STOCK,18683K101,648,10400
ADVANCE_CAPITAL_I_INC,2012-02-02,COINSTAR INC,COMMON STOCK,19259P300,288,6300
ADVANCE_CAPITAL_I_INC,2012-02-02,DOLLAR TREE,COMMON STOCK,256746108,1625,19550
ADVANCE_CAPITAL_I_INC,2012-02-02,EDWARDS LIFESCIENCES CORP,COMMON STOCK,28176E108,1000,14150
ADVANCE_CAPITAL_I_INC,2012-02-02,ENDO PHARMACEUT HLDGS INC,COMMON STOCK,29264F205,1595,46200
ADVANCE_CAPITAL_I_INC,2012-02-02,EZCORP INC-CL A,COMMON STOCK,302301106,517,19600
ADVANCE_CAPITAL_I_INC,2012-02-02,F5 NETWORKS INC,COMMON STOCK,315616102,870,8200
ADVANCE_CAPITAL_I_INC,2012-02-02,FASTENAL CO,COMMON STOCK,311900104,464,10650
ADVANCE_CAPITAL_I_INC,2012-02-02,FIRST CASH FINL SVCS INC,COMMON STOCK,31942D107,702,20000
ADVANCE_CAPITAL_I_INC,2012-02-02,INFORMATICA CORP,COMMON STOCK,45666Q102,949,25700
ADVANCE_CAPITAL_I_INC,2012-02-02,J2 GLOBAL COMMUNICATIONS,COMMON STOCK,48123V102,875,31100
ADVANCE_CAPITAL_I_INC,2012-02-02,JOY GLOBAL INC,COMMON STOCK,481165108,592,7900
ADVANCE_CAPITAL_I_INC,2012-02-02,MYLAN INC,COMMON STOCK,628530107,848,39500
ADVANCE_CAPITAL_I_INC,2012-02-02,NXP SEMICONDUCTOR,COMMON STOCK,053329578,289,18800
ADVANCE_CAPITAL_I_INC,2012-02-02,PERRIGO CO,COMMON STOCK,714290103,1829,18800
ADVANCE_CAPITAL_I_INC,2012-02-02,PPG INDUSTRIES,COMMON STOCK,693506107,1444,17300
ADVANCE_CAPITAL_I_INC,2012-02-02,SOLERA HOLDINGS,COMMON STOCK,83421A104,924,20750
ADVANCE_CAPITAL_I_INC,2012-02-02,TERADATA CORP,COMMON STOCK,88076W103,582,12000
ADVANCE_CAPITAL_I_INC,2012-02-02,TRACTOR SUPPLY,COMMON STOCK,892356106,1143,16300
ADVANCE_CAPITAL_I_INC,2012-02-02,TUPPERWARE BRANDS,COMMON STOCK,899896104,993,17750
ADVANCE_CAPITAL_I_INC,2012-02-02,UNDER ARMOUR,COMMON STOCK,904311107,603,8400
ADVANCE_CAPITAL_I_INC,2012-02-02,WRIGHT EXPRESS,COMMON STOCK,98233Q105,630,11600
ADVANCE_CAPITAL_I_INC,2012-02-02,WESTERN UNION,COMMON STOCK,959802109,577,31600
ADVANCE_CAPITAL_I_INC,2012-02-02,WORLD FUEL SERVICES,COMMON STOCK,981475106,854,20350
ADVANCE_CAPITAL_I_INC,2012-02-02,AARON'S INC,COMMON STOCK,002535300,245,9200
ADVANCE_CAPITAL_I_INC,2012-02-02,ACI WORLDWIDE,COMMON STOCK,004498101,109,3800
ADVANCE_CAPITAL_I_INC,2012-02-02,ADVANCE AUTO PARTS INC,COMMON STOCK,00751Y106,606,8700
ADVANCE_CAPITAL_I_INC,2012-02-02,ADTRAN,COMMON STOCK,00738A106,220,7300
ADVANCE_CAPITAL_I_INC,2012-02-02,AECOM TECHNOLOGY CORP,COMMON STOCK,00766T100,286,13900
ADVANCE_CAPITAL_I_INC,2012-02-02,AFFILIATED MANAGERS GROUP INC,COMMON STOCK,008252108,585,6100
ADVANCE_CAPITAL_I_INC,2012-02-02,AGCO CORP,COMMON STOCK,001084102,486,11300
ADVANCE_CAPITAL_I_INC,2012-02-02,AGL RESOURCES INC,COMMON STOCK,001204106,389,9200
ADVANCE_CAPITAL_I_INC,2012-02-02,ALASKA AIR GROUP INC,COMMON STOCK,011659109,323,4300
ADVANCE_CAPITAL_I_INC,2012-02-02,ALBEMARLE CORP,COMMON STOCK,012653101,551,10700
ADVANCE_CAPITAL_I_INC,2012-02-02,ALEXANDRIA REAL ESTATE EQUITIES INC,REIT,015271109,503,7300
ADVANCE_CAPITAL_I_INC,2012-02-02,ALLIANCE DATA SYSTEMS CORP,COMMON STOCK,018581108,613,5900
ADVANCE_CAPITAL_I_INC,2012-02-02,ALLIANT ENERGY CORP,COMMON STOCK,018802108,573,13000
ADVANCE_CAPITAL_I_INC,2012-02-02,ALLIANT TECHSYSTEMS INC,COMMON STOCK,018804104,223,3900
ADVANCE_CAPITAL_I_INC,2012-02-02,ALLSCRIPTS HEALTHCARE SOLUTIONS INC,COMMON STOCK,01988P108,415,21900
ADVANCE_CAPITAL_I_INC,2012-02-02,AMC NETWORKS INC,COMMON STOCK,00164V103,252,6700
ADVANCE_CAPITAL_I_INC,2012-02-02,AMERICAN CAMPUS COMMUNITIES INC,REIT,024835100,340,8100
ADVANCE_CAPITAL_I_INC,2012-02-02,AMERICAN EAGLE OUTFITTERS INC,COMMON STOCK,02553E106,349,22800
ADVANCE_CAPITAL_I_INC,2012-02-02,AMERICAN FINANCIAL GROUP INC/OH,OMMON STOCK,25932104,339,9200
ADVANCE_CAPITAL_I_INC,2012-02-02,AMETEK INC,OMMON STOCK,31100100,796,18900
ADVANCE_CAPITAL_I_INC,2012-02-02,ANSYS INC,OMMON STOCK,3662Q105,619,10800
ADVANCE_CAPITAL_I_INC,2012-02-02,APTARGROUP INC,OMMON STOCK,38336103,407,7800
ADVANCE_CAPITAL_I_INC,2012-02-02,AQUA AMERICA INC,OMMON STOCK,3836W103,355,16100
ADVANCE_CAPITAL_I_INC,2012-02-02,ARCH COAL INC,OMMON STOCK,39380100,361,24900
ADVANCE_CAPITAL_I_INC,2012-02-02,ARROW ELECTRONICS INC,OMMON STOCK,42735100,505,13500
ADVANCE_CAPITAL_I_INC,2012-02-02,ARTHUR J GALLAGHER & CO,OMMON STOCK,63576109,438,13100
ADVANCE_CAPITAL_I_INC,2012-02-02,ASHLAND INC,OMMON STOCK,44209104,520,9100
ADVANCE_CAPITAL_I_INC,2012-02-02,ATMEL CORP,OMMON STOCK,49513104,441,54400
ADVANCE_CAPITAL_I_INC,2012-02-02,AVNET INC,OMMON STOCK,53807103,557,17900
ADVANCE_CAPITAL_I_INC,2012-02-02,BALLY TECHNOLOGY,OMMON STOCK,5874B107,198,5000
ADVANCE_CAPITAL_I_INC,2012-02-02,BE AEROSPACE INC,OMMON STOCK,73302101,468,12100
ADVANCE_CAPITAL_I_INC,2012-02-02,BILL BARRETT CORP,OMMON STOCK,6846N104,181,5300
ADVANCE_CAPITAL_I_INC,2012-02-02,BORGWARNER INC,OMMON STOCK,99724106,816,12800
ADVANCE_CAPITAL_I_INC,2012-02-02,BRE PROPERTIES INC,REIT,5564E106,439,8700
ADVANCE_CAPITAL_I_INC,2012-02-02,BRINKER INTERNATIONAL,OMMON STOCK,09641100,249,9300
ADVANCE_CAPITAL_I_INC,2012-02-02,BROADRIDGE FINANCIAL SOLUTIONS INC,OMMON STOCK,1133T103,327,14500
ADVANCE_CAPITAL_I_INC,2012-02-02,BROWN & BROWN INC,OMMON STOCK,15236101,306,13500
ADVANCE_CAPITAL_I_INC,2012-02-02,CADENCE DESIGN SYSTEMS INC,OMMON STOCK,27387108,327,31400
ADVANCE_CAPITAL_I_INC,2012-02-02,CAMDEN PROPERTY TRUST,REIT,33131102,517,8300
ADVANCE_CAPITAL_I_INC,2012-02-02,CARLISLE COS INC,OMMON STOCK,42339100,319,7200
ADVANCE_CAPITAL_I_INC,2012-02-02,CARPENTER TECHNOLOGY CORP,OMMON STOCK,44285103,263,5100
ADVANCE_CAPITAL_I_INC,2012-02-02,CHEESECAKE FACTORY,OMMON STOCK,63072101,185,6300
ADVANCE_CAPITAL_I_INC,2012-02-02,CHICO'S FAS INC,OMMON STOCK,68615102,224,20100
ADVANCE_CAPITAL_I_INC,2012-02-02,CIMAREX ENERGY CO,OMMON STOCK,71798101,619,10000
ADVANCE_CAPITAL_I_INC,2012-02-02,CLEAN HARBORS INC,OMMON STOCK,84496107,351,5500
ADVANCE_CAPITAL_I_INC,2012-02-02,COMMERCE BANCSHARES INC/MO,OMMON STOCK,00525103,364,9555
ADVANCE_CAPITAL_I_INC,2012-02-02,COMMUNITY HEALTH,OMMON STOCK,03668108,183,10500
ADVANCE_CAPITAL_I_INC,2012-02-02,COMPASS MINERALS INTERNATIONAL INC,OMMON STOCK,0451N101,269,3900
ADVANCE_CAPITAL_I_INC,2012-02-02,COOPER COS INC/THE,OMMON STOCK,16648402,395,5600
ADVANCE_CAPITAL_I_INC,2012-02-02,COPART INC,OMMON STOCK,17204106,316,6600
ADVANCE_CAPITAL_I_INC,2012-02-02,CORN PRODUCTS INTERNATIONAL INC,OMMON STOCK,19023108,473,9000
ADVANCE_CAPITAL_I_INC,2012-02-02,CORRECTIONS CORP OF AMERICA,OMMON STOCK,2025Y407,255,12500
ADVANCE_CAPITAL_I_INC,2012-02-02,COVANCE INC,OMMON STOCK,22816100,329,7200
ADVANCE_CAPITAL_I_INC,2012-02-02,CREE INC,OMMON STOCK,25447101,298,13500
ADVANCE_CAPITAL_I_INC,2012-02-02,CULLEN/FROST BANKERS INC,OMMON STOCK,29899109,381,7200
ADVANCE_CAPITAL_I_INC,2012-02-02,CYPRESS SEMICONDUCTOR CORP,OMMON STOCK,32806109,339,20100
ADVANCE_CAPITAL_I_INC,2012-02-02,DECKERS OUTDOOR CORP,OMMON STOCK,43537107,340,4500
ADVANCE_CAPITAL_I_INC,2012-02-02,DICK'S SPORTING GOODS INC,OMMON STOCK,53393102,417,11300
ADVANCE_CAPITAL_I_INC,2012-02-02,DONALDSON CO INC,OMMON STOCK,57651109,599,8800
ADVANCE_CAPITAL_I_INC,2012-02-02,DREAMWORKS ANIMATION,OMMON STOCK,6153C103,133,8000
ADVANCE_CAPITAL_I_INC,2012-02-02,DRESSER-RAND GROUP INC,OMMON STOCK,61608103,469,9400
ADVANCE_CAPITAL_I_INC,2012-02-02,DUKE REALTY CORP,REIT,64411505,355,29500
ADVANCE_CAPITAL_I_INC,2012-02-02,EAST WEST BANCORP INC,OMMON STOCK,7579R104,344,17400
ADVANCE_CAPITAL_I_INC,2012-02-02,EATON VANCE CORP,OMMON STOCK,78265103,326,13800
ADVANCE_CAPITAL_I_INC,2012-02-02,ENERGEN CORP,OMMON STOCK,9265N108,420,8400
ADVANCE_CAPITAL_I_INC,2012-02-02,EQUINIX INC,OMMON STOCK,9444U502,558,5500
ADVANCE_CAPITAL_I_INC,2012-02-02,ESSEX PROPERTY TRUST INC,REIT,97178105,548,3900
ADVANCE_CAPITAL_I_INC,2012-02-02,EVEREST RE GROUP LTD,OMMON STOCK,3223R108,530,6300
ADVANCE_CAPITAL_I_INC,2012-02-02,FACTSET RESEARCH SYSTEMS INC,OMMON STOCK,03075105,471,5400
ADVANCE_CAPITAL_I_INC,2012-02-02,FEDERAL REALTY INVESTMENT TRUST,REIT,13747206,662,7300
ADVANCE_CAPITAL_I_INC,2012-02-02,FIDELITY NATIONAL FINANCIAL INC,OMMON STOCK,1620R105,417,26200
ADVANCE_CAPITAL_I_INC,2012-02-02,FIRST NIAGARA FINANCIAL GROUP INC,OMMON STOCK,3582V108,298,34500
ADVANCE_CAPITAL_I_INC,2012-02-02,FOOT LOCKER INC,OMMON STOCK,44849104,427,17900
ADVANCE_CAPITAL_I_INC,2012-02-02,FOSSIL INC,OMMON STOCK,49882100,492,6200
ADVANCE_CAPITAL_I_INC,2012-02-02,GARDNER DENVER INC,OMMON STOCK,65558105,470,6100
ADVANCE_CAPITAL_I_INC,2012-02-02,GARTNER INC,OMMON STOCK,66651107,393,11300
ADVANCE_CAPITAL_I_INC,2012-02-02,GEN-PROBE INC,OMMON STOCK,6866T103,331,5600
ADVANCE_CAPITAL_I_INC,2012-02-02,GENTEX CORP,OMMON STOCK,71901109,479,16200
ADVANCE_CAPITAL_I_INC,2012-02-02,GLOBAL PAYMENTS INC,OMMON STOCK,7940X102,445,9400
ADVANCE_CAPITAL_I_INC,2012-02-02,GRACO INC,OMMON STOCK,84109104,294,7200
ADVANCE_CAPITAL_I_INC,2012-02-02,GREEN MOUNTAIN COFFEE ROASTERS INC,OMMON STOCK,93122106,484,10800
ADVANCE_CAPITAL_I_INC,2012-02-02,GUESS? INC,OMMON STOCK,01617105,233,7800
ADVANCE_CAPITAL_I_INC,2012-02-02,HANCOCK HOLDING CO,OMMON STOCK,10120109,317,9900
ADVANCE_CAPITAL_I_INC,2012-02-02,HANESBRANDS INC,OMMON STOCK,10345102,247,11300
ADVANCE_CAPITAL_I_INC,2012-02-02,HANSEN NATURAL CORP,OMMON STOCK,11310105,829,9000
ADVANCE_CAPITAL_I_INC,2012-02-02,HCC INSURANCE HOLDINGS INC,OMMON STOCK,04132102,352,12800
ADVANCE_CAPITAL_I_INC,2012-02-02,HEALTH MANAGEMENT,OMMON STOCK,21933102,211,28600
ADVANCE_CAPITAL_I_INC,2012-02-02,HEALTH NET INC,OMMON STOCK,2222G108,319,10500
ADVANCE_CAPITAL_I_INC,2012-02-02,HENRY SCHEIN INC,OMMON STOCK,06407102,696,10800
ADVANCE_CAPITAL_I_INC,2012-02-02,HERMAN MILLER,OMMON STOCK,00544100,87,4700
ADVANCE_CAPITAL_I_INC,2012-02-02,HILL-ROM,OMMON STOCK,31475102,239,7100
