Fund Name, Date, Investment Company Name, Title, CUSI, Value, Shares, SH/PRN, Put/Call, Investment Discretion, Authority: Manager, Authority: Sole, Authority: Shared, Authority: None, 
ADVANCE_CAPITAL_I_INC,2015-10-27,WYNDHAM WORLDWIDE,COMMON STOCK,98310W108,367,5100,SH,0,SOLE,0,5100,0,0,
ADVANCE_CAPITAL_I_INC,2015-10-27,ASSURED GUARANTY LTD,COMMON STOCK,G0585R106,430,17200,SH,0,SOLE,0,17200,0,0,
ADVANCE_CAPITAL_I_INC,2015-10-27,MEDTRONIC INC.,COMMON STOCK,G5960L103,1118,16700,SH,0,SOLE,0,16700,0,0,
ADVANCE_CAPITAL_I_INC,2015-10-27,ACE Limited,COMMON STOCK,H0023R105,569,5500,SH,0,SOLE,0,5500,0,0,
ADVANCE_CAPITAL_I_INC,2015-10-27,FRANKS INTERNATIONAL,COMMON STOCK,N33462107,353,23000,SH,0,SOLE,0,23000,0,0,
ADVANCE_CAPITAL_I_INC,2015-10-27,LYONDELLBASELL INC.,COMMON STOCK,N53745100,408,4900,SH,0,SOLE,0,4900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,3M CO.,COMMON STOCK,88579Y101,586,3800,SH,0,SOLE,0,3800,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ACUITY BRANDS INC,COMMON STOCK,00508Y102,756,4200,SH,0,SOLE,0,4200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ADVANCE AUTO PARTS,COMMON STOCK,00751Y106,1481,9300,SH,0,SOLE,0,9300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,AES CORPORATION,COMMON STOCK,00130H105,1380,104100,SH,0,SOLE,0,104100,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,AFFILIATED MANAGERS GROUP,COMMON STOCK,008252108,896,4100,SH,0,SOLE,0,4100,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ALASKA AIR GROUP,COMMON STOCK,011659109,1379,21400,SH,0,SOLE,0,21400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ALCOA INC.,COMMON STOCK,013817101,403,36100,SH,0,SOLE,0,36100,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ALLY FINANCIAL INC.,COMMON STOCK,02005N100,702,31300,SH,0,SOLE,0,31300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ALTRIA GROUP INC. IES INC.,COMMON STOCK,02209S103,611,12500,SH,0,SOLE,0,12500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,AMERICAN EXPRESS COMPANY,COMMON STOCK,025816109,878,11300,SH,0,SOLE,0,11300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,AMERIPRISE FINANCIAL,COMMON STOCK,03076C106,612,4900,SH,0,SOLE,0,4900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ANALOG DEVICES,COMMON STOCK,032654105,648,10100,SH,0,SOLE,0,10100,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,APPLE COMPUTER,COMMON STOCK,037833100,878,7000,SH,0,SOLE,0,7000,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ARAMARK,COMMON STOCK,03852U106,1356,43800,SH,0,SOLE,0,43800,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ARMSTRONG WORLD IND.,COMMON STOCK,04247X102,607,11400,SH,0,SOLE,0,11400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ARRIS GROUP INC.,COMMON STOCK,04270V106,658,21500,SH,0,SOLE,0,21500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ARROW ELECTRONIC,COMMON STOCK,042735100,580,10400,SH,0,SOLE,0,10400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ASSURED GUARANTY LTD,COMMON STOCK,G0585R106,552,23000,SH,0,SOLE,0,23000,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ATMOS ENERGY CORP,COMMON STOCK,049560105,446,8700,SH,0,SOLE,0,8700,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,AVIS BUDGET GROUP,COMMON STOCK,053774105,507,11500,SH,0,SOLE,0,11500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,BAXTER INTERNATIONAL INC.,COMMON STOCK,071813109,650,9300,SH,0,SOLE,0,9300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,BECTON DICKINSON & CO,COMMON STOCK,075887109,637,4500,SH,0,SOLE,0,4500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,BERKSHIRE HATHAWAY I,COMMON STOCK,084670702,844,6200,SH,0,SOLE,0,6200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,BEST BUY CO INC,COMMON STOCK,086516101,411,12600,SH,0,SOLE,0,12600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,BIG LOTS INC,COMMON STOCK,089302103,598,13300,SH,0,SOLE,0,13300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,BIOMED REALTY TRUST,COMMON STOCK,09063H107,565,29200,SH,0,SOLE,0,29200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,BLACK HILLS CORP,COMMON STOCK,092113109,541,12400,SH,0,SOLE,0,12400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,BRANDYWINE REALTY,COMMON STOCK,105368203,544,41000,SH,0,SOLE,0,41000,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,C.H. ROBINSON WORLDWIDE,COMMON STOCK,12541W209,618,9900,SH,0,SOLE,0,9900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CABELA'S INC,COMMON STOCK,126804301,565,11300,SH,0,SOLE,0,11300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CABOT CORP.,COMMON STOCK,127055101,526,14100,SH,0,SOLE,0,14100,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CAMERON INTL CORP,COMMON STOCK,13342B105,717,13700,SH,0,SOLE,0,13700,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CAMPBELL SOUP COMPANY,COMMON STOCK,134429109,739,15500,SH,0,SOLE,0,15500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CARPENTER TECHNOLOGY,COMMON STOCK,144285103,627,16200,SH,0,SOLE,0,16200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CENTERPOINT ENERGY,COMMON STOCK,15189T107,445,23400,SH,0,SOLE,0,23400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CHESAPEAKE ENERGY,COMMON STOCK,165167107,1001,89600,SH,0,SOLE,0,89600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CHIMERA INVESTMENT,COMMON STOCK,16934Q208,415,30300,SH,0,SOLE,0,30300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CINTAS CORPORATION,COMMON STOCK,172908105,736,8700,SH,0,SOLE,0,8700,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CISCO,COMMON STOCK,17275R102,892,32500,SH,0,SOLE,0,32500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CIT GROUP INC.,COMMON STOCK,125581801,656,14100,SH,0,SOLE,0,14100,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CLARCOR INC,COMMON STOCK,179895107,672,10800,SH,0,SOLE,0,10800,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CNA FINANCIAL CORP,COMMON STOCK,126117100,443,11600,SH,0,SOLE,0,11600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CNO FINANCIAL GROUP,COMMON STOCK,12621E103,670,36500,SH,0,SOLE,0,36500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,COCA COLA,COMMON STOCK,191216100,616,15700,SH,0,SOLE,0,15700,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,COLGATE-PALMOLIVE COMPANY,COMMON STOCK,194162103,602,9200,SH,0,SOLE,0,9200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,COMCAST CORP,COMMON STOCK,20030N101,920,15300,SH,0,SOLE,0,15300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,COMMSCOPE HOLDING CO,COMMON STOCK,20337X109,500,16400,SH,0,SOLE,0,16400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CON-WAY INC.,COMMON STOCK,205944101,599,15600,SH,0,SOLE,0,15600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CORNING INC.,COMMON STOCK,219350105,801,40600,SH,0,SOLE,0,40600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CR BARD INC,COMMON STOCK,067383109,717,4200,SH,0,SOLE,0,4200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CRANE COMPANY,COMMON STOCK,224399105,599,10200,SH,0,SOLE,0,10200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,CSX Corp,COMMON STOCK,126408103,872,26700,SH,0,SOLE,0,26700,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,Cummins Inc,COMMON STOCK,231021106,853,6500,SH,0,SOLE,0,6500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,DECKERS OUTDOOR,COMMON STOCK,243537107,605,8400,SH,0,SOLE,0,8400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,Dentsply Internation,COMMON STOCK,249030107,722,14000,SH,0,SOLE,0,14000,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,DEVRY INC.,COMMON STOCK,251893103,543,18100,SH,0,SOLE,0,18100,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,DIEBOLD INC.,COMMON STOCK,253651103,627,17900,SH,0,SOLE,0,17900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,DOLLAR GENERAL CORPORATION,COMMON STOCK,256677105,498,6400,SH,0,SOLE,0,6400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,DOVER CORPORATION,COMMON STOCK,260003108,695,9900,SH,0,SOLE,0,9900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,DSW INC-CLASS A,COMMON STOCK,23334L102,574,17200,SH,0,SOLE,0,17200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ECHOSTAR CORP-A,COMMON STOCK,278768106,604,12400,SH,0,SOLE,0,12400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ECOLAB INC.,COMMON STOCK,278865100,633,5600,SH,0,SOLE,0,5600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,EDISON INTERNATIONAL,COMMON STOCK,281020107,778,14000,SH,0,SOLE,0,14000,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,EMC CORPORATION - MA,COMMON STOCK,268648102,895,33900,SH,0,SOLE,0,33900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,EMERSON ELECTRIC COMPANY,COMMON STOCK,291011104,626,11300,SH,0,SOLE,0,11300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,EXPEDITORS INTL WASH,COMMON STOCK,302130109,701,15200,SH,0,SOLE,0,15200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,EXPRESS SCRIPTS CLASS A,COMMON STOCK,30219G108,934,10500,SH,0,SOLE,0,10500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,EXXON MOBIL CORP.,COMMON STOCK,30231G102,865,10400,SH,0,SOLE,0,10400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,FAIR ISAAC CORP,COMMON STOCK,303250104,699,7700,SH,0,SOLE,0,7700,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,FAMILY DOLLAR STORES,COMMON STOCK,307000109,701,8900,SH,0,SOLE,0,8900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,FEDEX CORPORATION,COMMON STOCK,31428X106,886,5200,SH,0,SOLE,0,5200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,FIFTH THIRD BANCORP,COMMON STOCK,316773100,693,33300,SH,0,SOLE,0,33300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,FIRST SOLAR INC,COMMON STOCK,336433107,493,10500,SH,0,SOLE,0,10500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,FLOWERS FOODS INC,COMMON STOCK,343498101,651,30800,SH,0,SOLE,0,30800,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,FLUOR CORP,COMMON STOCK,343412102,1230,23200,SH,0,SOLE,0,23200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,FMC CORP,COMMON STOCK,302491303,815,15500,SH,0,SOLE,0,15500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,FMC TECHNOLOGIES,COMMON STOCK,30249U101,1485,35800,SH,0,SOLE,0,35800,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,FOREST CITY ENTERPRI,COMMON STOCK,345550107,557,25200,SH,0,SOLE,0,25200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,FTI CONSULTING INC.,COMMON STOCK,302941109,697,16900,SH,0,SOLE,0,16900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,GARMIN LTD.,COMMON STOCK,H2906T109,1305,29700,SH,0,SOLE,0,29700,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,GENERAL DYNAMICS CORPORATION,COMMON STOCK,369550108,921,6500,SH,0,SOLE,0,6500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,GENERAL MILLS INC.,COMMON STOCK,370334104,641,11500,SH,0,SOLE,0,11500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,GENERAL MOTORS CORPORATION,COMMON STOCK,37045V100,827,24800,SH,0,SOLE,0,24800,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,GENUINE PARTS CO.,COMMON STOCK,372460105,689,7700,SH,0,SOLE,0,7700,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,GENWORTH FINANCIAL,COMMON STOCK,37247D106,628,82900,SH,0,SOLE,0,82900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,GLOBAL PAYMENTS INC,COMMON STOCK,37940X102,745,7200,SH,0,SOLE,0,7200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,GRACO INC,COMMON STOCK,384109104,710,10000,SH,0,SOLE,0,10000,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,HARLEY-DAVIDSON INC.,COMMON STOCK,412822108,575,10200,SH,0,SOLE,0,10200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,Harris Corporation,COMMON STOCK,413875105,1177,15300,SH,0,SOLE,0,15300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,HARTFORD FINANCIAL SERVICES GROUP INC.,COMMON STOCK,416515104,632,15200,SH,0,SOLE,0,15200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,HELIX ENERGYSOLUTIONS GROUP,COMMON STOCK,42330P107,513,40600,SH,0,SOLE,0,40600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,HERSHEY FOODS CORP.,COMMON STOCK,427866108,569,6400,SH,0,SOLE,0,6400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,HEWLETT PACKARD,COMMON STOCK,428236103,849,28300,SH,0,SOLE,0,28300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,HOME DEPOT,COMMON STOCK,437076102,622,5600,SH,0,SOLE,0,5600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,HORMEL FOODS CORP,COMMON STOCK,440452100,688,12200,SH,0,SOLE,0,12200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,HUBBELL INC,COMMON STOCK,443510201,693,6400,SH,0,SOLE,0,6400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ILLINOIS TOOL WORKS,COMMON STOCK,452308109,606,6600,SH,0,SOLE,0,6600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,INTEL,COMMON STOCK,458140100,624,20500,SH,0,SOLE,0,20500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,INTERNATIONAL FLAVOR,COMMON STOCK,459506101,656,6000,SH,0,SOLE,0,6000,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,INTERNATIONAL GAME T,COMMON STOCK,G4863A108,513,28900,SH,0,SOLE,0,28900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,INTL SPEEDWAY CORP,COMMON STOCK,460335201,656,17900,SH,0,SOLE,0,17900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ITT INDUSTRIES INC.,COMMON STOCK,450911201,657,15700,SH,0,SOLE,0,15700,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,JABIL CIRCUIT INC.,COMMON STOCK,466313103,571,26800,SH,0,SOLE,0,26800,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,JANUS CAP GROUP INC,COMMON STOCK,47102X105,623,36400,SH,0,SOLE,0,36400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,JARDEN CORP,COMMON STOCK,471109108,725,14000,SH,0,SOLE,0,14000,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,JETBLUE AIRWAYS CORP,COMMON STOCK,477143101,689,33200,SH,0,SOLE,0,33200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,JOHNSON & JOHNSON,COMMON STOCK,478160104,624,6400,SH,0,SOLE,0,6400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,JOHNSON CONTROLS INC,COMMON STOCK,478366107,877,17700,SH,0,SOLE,0,17700,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,JOY GLOBAL INC,COMMON STOCK,481165108,655,18100,SH,0,SOLE,0,18100,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,KELLOGG COMPANY,COMMON STOCK,487836108,614,9800,SH,0,SOLE,0,9800,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,KIMBERLY-CLARK CORPORATION,COMMON STOCK,494368103,636,6000,SH,0,SOLE,0,6000,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,KIRBY CORPCOM,COMMON STOCK,497266106,644,8400,SH,0,SOLE,0,8400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,KOSMOS ENERGY LTD,COMMON STOCK,G5315B107,636,75500,SH,0,SOLE,0,75500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,L-3 COMMUNICATIONS,COMMON STOCK,502424104,1225,10800,SH,0,SOLE,0,10800,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,Lazard Ltd.,COMMON STOCK,G54050102,669,11900,SH,0,SOLE,0,11900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,LIBERTY MEDIA INTERACTIVE CLASS A,COMMON STOCK,53071M104,1310,47200,SH,0,SOLE,0,47200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,LIFEPOINT HOSPITALS,COMMON STOCK,53219L109,739,8500,SH,0,SOLE,0,8500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,LINCOLN ELECTRIC,COMMON STOCK,533900106,670,11000,SH,0,SOLE,0,11000,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,MARATHON PETROLEUM,COMMON STOCK,56585A102,942,18000,SH,0,SOLE,0,18000,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,MARVELL TECHNOLOGY,COMMON STOCK,G5876H105,1204,91300,SH,0,SOLE,0,91300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,MATTEL INC.,COMMON STOCK,577081102,758,29500,SH,0,SOLE,0,29500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,MBIA INC.,COMMON STOCK,55262C100,406,67600,SH,0,SOLE,0,67600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,MCCORMICK & CO INC,COMMON STOCK,579780206,737,9100,SH,0,SOLE,0,9100,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,MCDONALD'S CORPORATION,COMMON STOCK,580135101,627,6600,SH,0,SOLE,0,6600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,MCKESSON CORP.,COMMON STOCK,58155Q103,742,3300,SH,0,SOLE,0,3300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,MDU RES GROUP INC,COMMON STOCK,552690109,559,28600,SH,0,SOLE,0,28600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,MEDTRONIC INC.,COMMON STOCK,G5960L103,615,8300,SH,0,SOLE,0,8300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,MICRON TECHNOLOGY,COMMON STOCK,595112103,618,32800,SH,0,SOLE,0,32800,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,MICROSOFT,COMMON STOCK,594918104,945,21400,SH,0,SOLE,0,21400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,MILLER HERMAN INC,COMMON STOCK,600544100,648,22400,SH,0,SOLE,0,22400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,MINE SAFETY INC,COMMON STOCK,553498106,674,13900,SH,0,SOLE,0,13900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,MOSAIC CO.,COMMON STOCK,61945C103,1396,29800,SH,0,SOLE,0,29800,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,NATIONAL FUEL GAS,COMMON STOCK,636180101,607,10300,SH,0,SOLE,0,10300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,NAVIENT CORP,COMMON STOCK,63938C108,572,31400,SH,0,SOLE,0,31400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,NETAPP INC,COMMON STOCK,64110D104,1212,38400,SH,0,SOLE,0,38400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,Newmont Mining Corp,COMMON STOCK,651639106,937,40100,SH,0,SOLE,0,40100,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,NEXTERA ENERGY INC,COMMON STOCK,65339F101,843,8600,SH,0,SOLE,0,8600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,NIKE,COMMON STOCK,654106103,691,6400,SH,0,SOLE,0,6400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,NORDSTROM INC.,COMMON STOCK,655664100,656,8800,SH,0,SOLE,0,8800,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,NORFOLK SOUTHERN COR,COMMON STOCK,655844108,751,8600,SH,0,SOLE,0,8600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,NUCOR CORPORATION,COMMON STOCK,670346105,829,18800,SH,0,SOLE,0,18800,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,NVIDIA CORP.,COMMON STOCK,67066G104,438,21800,SH,0,SOLE,0,21800,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,PACKAGING CORP OF AM,COMMON STOCK,695156109,512,8200,SH,0,SOLE,0,8200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,PARKER-HANNIFIN CORPORATION,COMMON STOCK,701094104,1338,11500,SH,0,SOLE,0,11500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,PEPSICO INC.,COMMON STOCK,713448108,616,6600,SH,0,SOLE,0,6600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,PFIZER INC.,COMMON STOCK,717081103,620,18500,SH,0,SOLE,0,18500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,PIEDMONT OFFICE,COMMON STOCK,720190206,457,26000,SH,0,SOLE,0,26000,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,PILGRIM'S PRIDE CORP,COMMON STOCK,72147K108,613,26700,SH,0,SOLE,0,26700,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,PITNEY BOWES INC.,COMMON STOCK,724479100,566,27200,SH,0,SOLE,0,27200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,PLANTRONICS INC,COMMON STOCK,727493108,659,11700,SH,0,SOLE,0,11700,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,PPL CORPORATION,COMMON STOCK,69351T106,775,26300,SH,0,SOLE,0,26300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,PROCTOR & GAMBLE,COMMON STOCK,742718109,602,7700,SH,0,SOLE,0,7700,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,PVH CORP,COMMON STOCK,693656100,1417,12300,SH,0,SOLE,0,12300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,REGIONS FINANCIALCORP,COMMON STOCK,7591EP100,686,66200,SH,0,SOLE,0,66200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ROCK-TENN CO,COMMON STOCK,772739207,1318,21900,SH,0,SOLE,0,21900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ROCKWELL AUTOMATION,COMMON STOCK,773903109,785,6300,SH,0,SOLE,0,6300,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,SANDISK,COMMON STOCK,80004C101,402,6900,SH,0,SOLE,0,6900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,SCIENCE APPLICATIONS,COMMON STOCK,808625107,645,12200,SH,0,SOLE,0,12200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,SCRIPPS NETWORKS,COMMON STOCK,811065101,1281,19600,SH,0,SOLE,0,19600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,SEAGATE TECHNOLOGY,COMMON STOCK,G7945M107,789,16600,SH,0,SOLE,0,16600,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,SHERWIN-WILLIAMS CO.,COMMON STOCK,824348106,605,2200,SH,0,SOLE,0,2200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,SIGMA-ALDRICH CORP,COMMON STOCK,826552101,655,4700,SH,0,SOLE,0,4700,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,SM ENERGY CO,COMMON STOCK,78454L100,549,11900,SH,0,SOLE,0,11900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,SOUTHWEST AIRLINES,COMMON STOCK,844741108,1075,32500,SH,0,SOLE,0,32500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,Southwestern Energy,COMMON STOCK,845467109,1282,56400,SH,0,SOLE,0,56400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,SPECTRUM BRANDS,COMMON STOCK,84763R101,734,7200,SH,0,SOLE,0,7200,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,ST JUDE MEDICAL INC.,COMMON STOCK,790849103,694,9500,SH,0,SOLE,0,9500,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,SYNCHRONY FINANCIAL,COMMON STOCK,87165B103,1505,45700,SH,0,SOLE,0,45700,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,SYSCO CORP,COMMON STOCK,871829107,610,16900,SH,0,SOLE,0,16900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,TEREX CORP,COMMON STOCK,880779103,567,24400,SH,0,SOLE,0,24400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,TESORO CORP,COMMON STOCK,881609101,1342,15900,SH,0,SOLE,0,15900,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,TEXTRON INC.,COMMON STOCK,883203101,464,10400,SH,0,SOLE,0,10400,0,0,
ADVANCE_CAPITAL_I_INC,2015-08-03,TIFFANY & COMPANY,COMMON STOCK,886547108,661,7200,SH,0,SOLE,0,7200,0,0,
